Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],BODC Station,Operator's Cruise Name,Cruise Report,Project Name,Ship Name,Period,Chief Scientist,GEOTRACES Scientist,PRESSURE [dbar],QV:IODE,DEPTH [m],QV:IODE,CTDTMP [deg C],QV:IODE,CTDSAL,QV:IODE,SALINITY_D_CONC_BOTTLE,QV:IODE,SALINITY_D_CONC_PUMP,QV:IODE,SALINITY_D_CONC_FISH,QV:IODE,SALINITY_D_CONC_UWAY,QV:IODE,PHOSPHATE_D_CONC_BOTTLE [umol/kg],QV:IODE,PHOSPHATE_D_CONC_PUMP [umol/kg],QV:IODE,PHOSPHATE_D_CONC_FISH [umol/kg],QV:IODE,PHOSPHATE_D_CONC_UWAY [umol/kg],QV:IODE,SILICATE_D_CONC_BOTTLE [umol/kg],STANDARD_DEV,QV:IODE,SILICATE_D_CONC_PUMP [umol/kg],QV:IODE,SILICATE_D_CONC_FISH [umol/kg],QV:IODE,SILICATE_D_CONC_UWAY [umol/kg],QV:IODE,NITRATE_D_CONC_BOTTLE [umol/kg],STANDARD_DEV,QV:IODE,NITRATE_D_CONC_PUMP [umol/kg],QV:IODE,NITRATE_D_CONC_FISH [umol/kg],QV:IODE,NITRATE_D_CONC_UWAY [umol/kg],QV:IODE,NO2+NO3_D_CONC_BOTTLE [umol/kg],QV:IODE,NO2+NO3_D_CONC_FISH [umol/kg],QV:IODE,Fe_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV,QV:IODE,Fe_D_CONC_FISH [nmol/kg],QV:IODE,Fe_II_D_CONC_BOTTLE [nmol/kg],QV:IODE,Fe_II_D_CONC_FISH [nmol/kg],QV:IODE,Fe_S_CONC_BOTTLE [nmol/kg],STANDARD_DEV,QV:IODE,Fe_S_CONC_FISH [nmol/kg],QV:IODE,QV:ODV:SAMPLE
GIPY04,37,B,2008-02-28T23:56:00,7.965,-43.684,4657,1643267,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4293.7002,2,4216.7998,2,1.016,1,34.721001,1,,9,,9,,9,,9,,9,,9,,9,,9,107.248779,,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,37,B,2008-02-28T23:56:00,7.965,-43.684,4657,1643267,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4697.3999,2,4609.1001,2,0.871,1,34.707001,1,34.716999,3,,9,,9,,9,2.185366,1,,9,,9,,9,120.614632,,1,,9,,9,,9,32.380489,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,6.1,2,6.1,2,9.745,1,33.945999,1,33.945,1,,9,,9,,9,1.219512,1,,9,,9,,9,0,,1,,9,,9,,9,16.185366,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,31,2,30.7,2,9.698,1,33.943001,1,33.962002,3,,9,,9,,9,1.37561,1,,9,,9,,9,0,,1,,9,,9,,9,16.302439,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,59.6,2,59.1,2,9.176,1,34.023998,1,34.033001,3,,9,,9,,9,1.082927,1,,9,,9,,9,0.146341,,1,,9,,9,,9,16.419512,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,100,2,99.2,2,7.76,1,34.252998,1,34.252998,1,,9,,9,,9,1.297561,1,,9,,9,,9,2.585366,,1,,9,,9,,9,17.82439,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,150.7,2,149.4,2,7.484,1,34.344002,1,34.345001,1,,9,,9,,9,1.326829,1,,9,,9,,9,4.331707,,1,,9,,9,,9,18.526829,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,249.5,2,247.3,2,6.627,1,34.327,1,34.327,1,,9,,9,,9,1.560976,1,,9,,9,,9,7.121951,,1,,9,,9,,9,22.497561,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,500.2,2,495.6,2,4.353,1,34.169998,1,34.172001,1,,9,,9,,9,1.853659,1,,9,,9,,9,15.492683,,1,,9,,9,,9,28.117073,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,748.2,2,740.9,2,3.43,1,34.220001,1,34.220001,1,,9,,9,,9,2.156098,1,,9,,9,,9,29.443903,,1,,9,,9,,9,31.15122,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,996,2,985.6,2,3.004,1,34.341999,1,34.345001,1,,9,,9,,9,2.409756,1,,9,,9,,9,46.195122,,1,,9,,9,,9,33.492683,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1199.1,2,1186.1,2,2.821,1,34.451,1,34.450001,1,,9,,9,,9,2.341463,1,,9,,9,,9,57.356098,,1,,9,,9,,9,34.195122,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1398.8,2,1382.9,2,2.72,1,34.566002,1,34.564999,1,,9,,9,,9,2.458537,1,,9,,9,,9,63.990246,,1,,9,,9,,9,33.72683,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1798.7,2,1776.6,2,2.644,1,34.714001,1,34.717999,1,,9,,9,,9,2.078049,1,,9,,9,,9,68.175613,,1,,9,,9,,9,31.619513,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2098.8,2,2071.6001,2,2.502,1,34.77,1,34.77,1,,9,,9,,9,2.292683,1,,9,,9,,9,68.526833,,1,,9,,9,,9,29.990244,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2398,2,2365.2,2,2.266,1,34.785999,1,34.782001,1,,9,,9,,9,1.95122,1,,9,,9,,9,72.712196,,1,,9,,9,,9,29.756098,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2698.3999,2,2659.7,2,2.022,1,34.782001,1,34.782001,1,,9,,9,,9,2,1,,9,,9,,9,81.853661,,1,,9,,9,,9,29.756098,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2999.7,2,2954.6001,2,1.734,1,34.77,1,34.769001,1,,9,,9,,9,1.990244,1,,9,,9,,9,91.209755,,1,,9,,9,,9,29.990244,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3250.2,2,3199.5,2,1.583,1,34.766998,1,34.765999,1,,9,,9,,9,2.019512,1,,9,,9,,9,95.219513,,1,,9,,9,,9,30.22439,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3500.6001,2,3444,2,1.372,1,34.756001,1,34.754002,1,,9,,9,,9,2.068293,1,,9,,9,,9,101.902443,,1,,9,,9,,9,30.917072,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3750.5,2,3687.7,2,1.175,1,34.737,1,34.735001,1,,9,,9,,9,2.107317,1,,9,,9,,9,107.248779,,1,,9,,9,,9,31.385366,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3997.5,2,3928.3999,2,1.02,1,34.723,1,34.721001,1,,9,,9,,9,2.136585,1,,9,,9,,9,111.258537,,1,,9,,9,,9,31.853659,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4302.7998,2,4225.5,2,0.911,1,34.712002,1,34.712002,1,,9,,9,,9,2.17561,1,,9,,9,,9,117.94146,,1,,9,,9,,9,32.556099,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,38,B,2008-02-29T06:54:58,7.631,-44.041,4432,1643274,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4475.3999,2,4393.2998,2,0.877,1,34.709,1,34.707001,1,,9,,9,,9,2.146342,1,,9,,9,,9,116.604881,,1,,9,,9,,9,32.556099,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4.4,2,4.4,2,9.601,1,33.890999,1,33.890999,1,,9,,9,,9,1.092683,1,,9,,9,,9,0,,1,,9,,9,,9,18.058537,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,51.3,2,50.9,2,9.06,1,34.071999,1,34.199001,3,,9,,9,,9,1.092683,1,,9,,9,,9,0.595122,,1,,9,,9,,9,16.634146,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,99.9,2,99.1,2,7.731,1,34.319,1,34.320999,1,,9,,9,,9,1.219512,1,,9,,9,,9,3.648781,,1,,9,,9,,9,19.014633,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,200,2,198.3,2,6.799,1,34.326,1,34.327,1,,9,,9,,9,1.37561,1,,9,,9,,9,5.687805,,1,,9,,9,,9,22.107317,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,397.6,2,394,2,4.697,1,34.189999,1,34.192001,1,,9,,9,,9,1.795122,1,,9,,9,,9,13.141463,,1,,9,,9,,9,28.760977,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,397.9,2,394.3,2,4.708,1,34.192001,1,34.192001,1,,9,,9,,9,1.795122,1,,9,,9,,9,13.482927,,1,,9,,9,,9,29.004877,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,502,2,497.4,2,4.217,1,34.182999,1,34.183998,1,,9,,9,,9,1.863415,1,,9,,9,,9,17.55122,,1,,9,,9,,9,29.95122,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,598.7,2,593,2,3.863,1,34.192001,1,34.191002,1,,9,,9,,9,1.941463,1,,9,,9,,9,21.619513,,1,,9,,9,,9,30.907316,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,797.3,2,789.4,2,3.227,1,34.254002,1,34.251999,1,,9,,9,,9,2.146342,1,,9,,9,,9,35.180489,,1,,9,,9,,9,33.278049,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,999.5,2,989.1,2,2.887,1,34.363998,1,34.362,1,,9,,9,,9,2.282927,1,,9,,9,,9,50.439026,,1,,9,,9,,9,34.946342,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1248.5,2,1234.7,2,2.769,1,34.505001,1,34.507999,1,,9,,9,,9,2.282927,1,,9,,9,,9,60.946342,,1,,9,,9,,9,35.180489,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1398,2,1382.1,2,2.702,1,34.585999,1,34.587002,1,,9,,9,,9,2.292683,1,,9,,9,,9,65.687805,,1,,9,,9,,9,34.712196,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1749.1,2,1727.8,2,2.635,1,34.716,1,34.715,1,,9,,9,,9,2.263415,1,,9,,9,,9,67.385368,,1,,9,,9,,9,32.565853,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2002.6,2,1977,2,2.531,1,34.761002,1,34.761002,1,,9,,9,,9,2.078049,1,,9,,9,,9,68.068291,,1,,9,,9,,9,31.37561,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2251.1001,2,2221,2,2.358,1,34.780998,1,34.779999,1,,9,,9,,9,1.931707,1,,9,,9,,9,70.097565,,1,,9,,9,,9,30.663416,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2495.6001,2,2460.8999,2,2.144,1,34.786999,1,34.785,1,,9,,9,,9,1.931707,1,,9,,9,,9,78.097565,,1,,9,,9,,9,30.429268,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2749.2,2,2709.3,2,1.925,1,34.780998,1,34.780998,1,,9,,9,,9,1.95122,1,,9,,9,,9,83.79512,,1,,9,,9,,9,30.429268,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3000.8999,2,2955.7,2,1.658,1,34.765999,1,34.765999,1,,9,,9,,9,2.009756,1,,9,,9,,9,93.570732,,1,,9,,9,,9,31.37561,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3202.2,2,3152.5,2,1.503,1,34.757,1,34.756001,1,,9,,9,,9,2.039024,1,,9,,9,,9,98.458534,,1,,9,,9,,9,31.853659,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3399.3,2,3345,2,1.336,1,34.748001,1,34.747002,1,,9,,9,,9,2.068293,1,,9,,9,,9,104.156097,,1,,9,,9,,9,32.097561,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3401.3,2,3347,2,1.337,1,34.747002,1,34.745998,1,,9,,9,,9,2.068293,1,,9,,9,,9,104.156097,,1,,9,,9,,9,32.097561,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,39,B,2008-02-29T16:30:00,7.384,-44.33,3625,1643281,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3603.7,2,3544.5,2,1.244,1,34.740002,1,34.740002,1,,9,,9,,9,1.882927,1,,9,,9,,9,107.414627,,1,,9,,9,,9,32.331707,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,20.5,2,20.3,2,9.591,1,33.914001,1,33.914001,1,,9,,9,,9,1.121951,1,,9,,9,,9,0.214634,,1,,9,,9,,9,16.760977,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,28.6,2,28.4,2,9.587,1,33.916,1,33.915001,1,,9,,9,,9,1.112195,1,,9,,9,,9,0.029268,,1,,9,,9,,9,16.760977,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,59,2,58.5,2,9.371,1,33.918999,1,33.924999,3,,9,,9,,9,1.121951,1,,9,,9,,9,0.214634,,1,,9,,9,,9,16.760977,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,98.1,2,97.3,2,7.629,1,34.305,1,34.298,3,,9,,9,,9,1.278049,1,,9,,9,,9,3.365854,,1,,9,,9,,9,17.95122,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,141.8,2,140.6,2,6.955,1,34.285999,1,34.287998,1,,9,,9,,9,1.346341,1,,9,,9,,9,2.995122,,1,,9,,9,,9,20.087805,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,550.2,2,545,2,3.694,1,34.174999,1,34.173,1,,9,,9,,9,1.980488,1,,9,,9,,9,22.595121,,1,,9,,9,,9,30.058537,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,551.9,2,546.7,2,3.69,1,34.174,1,34.174,1,,9,,9,,9,1.960976,1,,9,,9,,9,22.595121,,1,,9,,9,,9,30.292683,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,802.4,2,794.4,2,3.077,1,34.289001,1,34.290001,1,,9,,9,,9,2.204878,1,,9,,9,,9,37.765854,,1,,9,,9,,9,32.907318,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1000.4,2,989.9,2,2.852,1,34.402,1,34.403999,1,,9,,9,,9,2.341463,1,,9,,9,,9,54.039024,,1,,9,,9,,9,34.097561,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1302.6,2,1288,2,2.634,1,34.554001,1,34.553001,1,,9,,9,,9,2.312195,1,,9,,9,,9,67.356094,,1,,9,,9,,9,34.565853,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1552.2,2,1533.9,2,2.681,1,34.660999,1,34.66,1,,9,,9,,9,2.156098,1,,9,,9,,9,66.614632,,1,,9,,9,,9,32.429268,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,40,B,2008-02-29T23:19:58,7.138,-44.611,4649,1643288,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1801.1,2,1778.9,2,2.562,1,34.723999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
